# Derived from Rime Luna Pinyin; see ATTRIBUTION.md and LICENSE.rime.
修禊	修禊	xiu xi	50
修葺	修葺	xiu qi	50
修行	修行	xiu xing	50
修行在个人	修行在個人	xiu xing zai ge ren	50
修谨以俟	修謹以俟	xiu jin yi si	50
修长	修長	xiu chang	50
俯瞰	俯瞰	fu kan	50
俯角	俯角	fu jiao	50
俱乐部	俱樂部	ju le bu	50
俳佪	俳佪	pai huai	50
俶扰	俶擾	chu rao	50
俶尔	俶爾	chu er	50
俶装	俶裝	chu zhuang	50
俸给	俸給	feng ji	50
俺咱	俺咱	an za	50
俾乂	俾乂	bi yi	50
俾倪	俾倪	bi ni	50
俾斯麦	俾斯麥	bi si mai	50
俾昼作夜	俾晝作夜	bi zhou zuo ye	50
俾尔遐福	俾爾遐福	bi er xia fu	50
倅车	倅車	cui che	50
倅车	倅車	cui ju	50
俩人	倆人	lia ren	50
仓卒	倉卒	cang cu	50
个人行为	個人行爲	ge ren xing wei	50
倍日并行	倍日并行	bei ri bing xing	50
倍率	倍率	bei lv	50
倍觉	倍覺	bei jue	50
倍道兼行	倍道兼行	bei dao jian xing	50
倏地	倏地	shu di	50
倒嚼	倒嚼	dao jiao	50
倒地	倒地	dao di	50
倒地葫芦	倒地葫蘆	dao di hu lu	50
倒打一耙	倒打一耙	dao da yi pa	50
倒抹	倒抹	dao mo	50
倒持泰阿	倒持泰阿	dao chi tai e	50
倒旗鎗	倒旗鎗	dao qi qiang	50
倒景	倒景	dao ying	50
倒熟	倒熟	dao shu	50
倒熟话	倒熟話	dao shu hua	50
倒笏躬身	倒笏躬身	dao hu gong shen	50
倒舄抠衣	倒舄摳衣	dao xi kou yi	50
倒行逆施	倒行逆施	dao xing ni shi	50
倒裳	倒裳	dao chang	50
倒裳索领	倒裳索領	dao chang suo ling	50
倒褪	倒褪	dao tun	50
倔强	倔強	jue jiang	50
倘佯	倘佯	chang yang	50
候风地动仪	候風地動儀	hou feng di dong yi	50
倚势挟权	倚勢挾權	yi shi xie quan	50
倚薄	倚薄	yi bo	50
倚重	倚重	yi zhong	50
倜傥	倜儻	ti tang	50
倜傥不羁	倜儻不羈	ti tang bu ji	50
倜傥不群	倜儻不羣	ti tang bu qun	50
借交报仇	借交報仇	jie jiao bao chou	50
借客报仇	借客報仇	jie ke bao chou	50
借宿	借宿	jie su	50
借尸还魂	借屍還魂	jie shi huan hun	50
借水行舟	借水行舟	jie shui xing zhou	50
借调	借調	jie diao	50
借重	借重	jie zhong	50
倥侗	倥侗	kong tong	50
倨傲鲜腆	倨傲鮮腆	ju ao xian tian	50
倨句	倨句	ju gou	50
倭迟	倭遲	wei chi	50
值宿	值宿	zhi su	50
偃仆	偃仆	yan pu	50
假似	假似	jia si	50
假执行	假執行	jia zhi xing	50
假乐	假樂	jia le	50
偈偈	偈偈	jie jie	50
偈子	偈子	ji zi	50
偈言	偈言	ji yan	50
偈颂	偈頌	ji song	50
伟懋	偉懋	wei mao	50
偌多	偌多	ruo duo	50
偌大	偌大	ruo da	50
偌时	偌時	ruo shi	50
偎干就湿	偎乾就濕	wei gan jiu shi	50
偏向虎山行	偏向虎山行	pian xiang hu shan xing	50
偏差行为	偏差行爲	pian cha xing wei	50
偏栖	偏棲	pian qi	50
偏畸	偏畸	pian ji	50
偏裨	偏裨	pian pi	50
偏角	偏角	pian jiao	50
偏重	偏重	pian zhong	50
偏阿	偏阿	pian e	50
偕行	偕行	xie xing	50
做一天和尚撞一天钟	做一天和尚撞一天鐘	zuo yi tian he shang zhuang yi tian zhong	50
做一行怨一行	做一行怨一行	zuo yi hang yuan yi hang	50
做不了	做不了	zuo bu liao	50
做什么	做什麼	zuo shen me	50
做得了	做得了	zuo de le	50
做得了	做得了	zuo de liao	50
做我不着	做我不着	zuo wo bu zhao	50
做朝	做朝	zuo zhao	50
做胚	做胚	zuo pei	50
停泊	停泊	ting bo	50
停潦	停潦	ting lao	50
停留长智	停留長智	ting liu zhang zhi	50
停眠整宿	停眠整宿	ting mian zheng su	50
停睇	停睇	ting di	50
偢问	偢問	chou wen	50
偢采	偢采	chou cai	50
健康快乐	健康快樂	jian kang kuai le	50
健康成长	健康成長	jian kang cheng zhang	50
健行	健行	jian xing	50
偪仂	偪仂	bi le	50
偪阳	偪陽	fu yang	50
偰列箎	偰列箎	xie lie chi	50
偲偲	偲偲	si si	50
侧撞防护系统	側撞防護系統	ce zhuang fang hu xi tong	50
侧重	側重	ce zhong	50
侧重点	側重點	ce zhong dian	50
侦伺	偵伺	zhen si	50
侦缉	偵緝	zhen ji	50
侦缉	偵緝	zhen qi	50
侦缉队	偵緝隊	zhen ji dui	50
侦缉队	偵緝隊	zhen qi dui	50
侦骑	偵騎	zhen ji	50
偷偷抹抹	偷偷抹抹	tou tou mo mo	50
偷弹珠泪	偷彈珠淚	tou tan zhu lei	50
偷着乐	偷着樂	tou zhe le	50
偷着浮生半日闲	偷着浮生半日閒	tou zhao fu sheng ban ri xian	50
偷薄	偷薄	tou bo	50
偷鸡不着蚀把米	偷雞不着蝕把米	tou ji bu zhao shi ba mi	50
偷馋抹嘴	偷饞抹嘴	tou chan mo zui	50
傀伟	傀偉	gui wei	50
傀儡	傀儡	kui lei	50
傀儡家庭	傀儡家庭	kui lei jia ting	50
傀儡戏	傀儡戲	kui lei xi	50
傀儡政权	傀儡政權	kui lei zheng quan	50
傀然	傀然	gui ran	50
傅说	傅說	fu yue	50
傅说版筑	傅說版築	fu yue ban zhu	50
傍人	傍人	pang ren	50
傍偟	傍偟	pang huang	50
傍妻	傍妻	pang qi	50
傍尊	傍尊	pang zun	50
傍徨	傍徨	pang huang	50
傍排	傍排	pang pai	50
傍晌	傍晌	bang shang	50
傍牌	傍牌	pang pai	50
傍生	傍生	pang sheng	50
傍系	傍系	pang xi	50
傍若无人	傍若無人	pang ruo wu ren	50
傍薄	傍薄	pang bo	50
傍观	傍觀	pang guan	50
傍观必审	傍觀必審	pang guan bi shen	50
傍观者清	傍觀者清	pang guan zhe qing	50
傍通	傍通	pang tong	50
傍边	傍邊	pang bian	50
傍门	傍門	pang men	50
傍门外道	傍門外道	pang men wai dao	50
杰克逊	傑克遜	jie ke sun	50
杰弗逊	傑弗遜	jie fu sun	50
傔卒	傔卒	qian zu	50
傔从	傔從	qian cong	50
傔从	傔從	qian zong	50
伧俗	傖俗	cang su	50
伧儜	傖儜	cang ning	50
伧夫俗人	傖夫俗人	cang fu su ren	50
伧父	傖父	cang fu	50
傞傞	傞傞	suo suo	50
催泪弹	催淚彈	cui lei dan	50
催熟	催熟	cui shu	50
佣给	傭給	yong ji	50
传乘	傳乘	zhuan cheng	50
传乘	傳乘	zhuan sheng	50
传柑	傳柑	chuan gan	50
传檄	傳檄	chuan xi	50
传檄而定	傳檄而定	chuan xi er ding	50
传舍	傳舍	zhuan she	50
传著	傳著	chuan zhu	50
传记	傳記	zhuan ji	50
传记文学	傳記文學	zhuan ji wen xue	50
传赞	傳贊	zhuan zan	50
传踏	傳踏	zhuan ta	50
传车	傳車	zhuan che	50
传车	傳車	zhuan ju	50
传输速率	傳輸速率	chuan shu su lv	50
传重	傳重	chuan zhong	50
传驿	傳驛	zhuan yi	50
伛伛	傴傴	yu yu	50
伛偻	傴僂	yu lou	50
伛兜	傴兜	yu dou	50
伛拊	傴拊	yu fu	50
债务重组	債務重組	zhai wu chong zu	50
债多了不愁	債多了不愁	zai duo le bu chou	50
伤亡枕藉	傷亡枕藉	shang wang zhen jie	50
伤嗟	傷嗟	shang jie	50
傻劲	傻勁	sha jin	50
傻呵呵	傻呵呵	sha he he	50
傻乐	傻樂	sha le	50
傻角	傻角	sha jiao	50
倾圮	傾圮	qing pi	50
倾家	傾家	keng jia	50
倾家	傾家	qing jia	50
倾斜角	傾斜角	qing xie jiao	50
倾泄	傾泄	qing xie	50
倾筐倒庋	傾筐倒庋	qing kuang dao ji	50
倾覆重器	傾覆重器	qing fu zhong qi	50
倾角	傾角	qing jiao	50
倾轧	傾軋	qing ya	50
倾陷	傾陷	qing xian	50
偻人	僂人	lou ren	50
偻㑩	僂儸	lou luo	50
偻指	僂指	lou zhi	50
偻行	僂行	lou xing	50
仅供参考	僅供參考	jin gong can kao	50
佥事	僉事	qian shi	50
佥同	僉同	qian tong	50
佥押	僉押	qian ya	50
佥望	僉望	qian wang	50
佥谋	僉謀	qian mou	50
佥议	僉議	qian yi	50
僊僊	僊僊	xian xian	50
仆僮成群	僕僮成羣	pu tong cheng qun	50
仆射	僕射	pu ye	50
仆射姑	僕射姑	pu ye gu	50
仆从	僕從	pu cong	50
仆从	僕從	pu zong	50
僗什子	僗什子	lao shi zi	50
僝僽	僝僽	chan zhou	50
侥幸	僥倖	jiao xing	50
侥傒	僥傒	jiao xi	50
侥幸	僥幸	jiao xing	50
侥竞	僥競	jiao jing	50
僧伽	僧伽	seng qie	50
僧伽蓝	僧伽藍	seng qie lan	50
僧行	僧行	seng hang	50
僬侥	僬僥	jiao yao	50
僭上偪下	僭上偪下	jian shang bi xia	50
僭坐	僭坐	jian zuo	50
僭妄	僭妄	jian wang	50
僭盗	僭盜	jian dao	50
僭称	僭稱	jian cheng	50
僭窃	僭竊	jian qie	50
僭号	僭號	jian hao	50
僭越	僭越	jian yue	50
僮仆	僮僕	tong pu	50
僮僮	僮僮	tong tong	50
僮婢	僮婢	tong bi	50
僮御	僮御	tong yu	50
僮手指千	僮手指千	tong shou zhi qian	50
僮族	僮族	zhuang zu	50
僵仆	僵仆	jiang pu	50
价格便宜	價格便宜	jia ge pian yi	50
僻地	僻地	pi di	50
仪从	儀從	yi cong	50
仪从	儀從	yi zong	50
儃佪	儃佪	chan hui	50
儃儃	儃儃	tan tan	50
儇子	儇子	xuan zi	50
儇薄	儇薄	xuan bo	50
俭薄	儉薄	jian bo	50
儋石	儋石	dan dan	50
儋石之畜	儋石之畜	dan dan zhi xu	50
侪伦	儕倫	chai lun	50
侪居	儕居	chai ju	50
侪辈	儕輩	chai bei	50
尽落尾	儘落尾	jin la wei	50
偿付	償付	chang fu	50
偿债	償債	chang zhai	50
偿命	償命	chang ming	50
偿得夙愿	償得夙願	chang de su yuan	50
偿补	償補	chang bu	50
偿责	償責	chang ze	50
偿责	償責	chang zhai	50
偿还	償還	chang huan	50
偿愿	償願	chang yuan	50
儤宿	儤宿	bao su	50
优地槽	優地槽	you di cao	50
优婆塞	優婆塞	you po se	50
优旃	優旃	you zhan	50
优乐	優樂	you le	50
优洽	優洽	you qia	50
优洽	優洽	you xia	50
优角	優角	you jiao	50
优长	優長	you chang	50
𠋆钱	儭錢	chen qian	50
儱侗	儱侗	long tong	50
储备银行	儲備銀行	chu bei yin hang	50
储蓄银行	儲蓄銀行	chu xu yin hang	50
储藏	儲藏	chu cang	50
儵怳	儵怳	shu huang	50
傥来	儻來	tang lai	50
傥来之物	儻來之物	tang lai zhi wu	50
傥傥	儻儻	tang tang	50
傥然	儻然	tang ran	50
傥若	儻若	tang ruo	50
傥荡	儻蕩	tang dang	50
兀的	兀的	wu di	50
兀的不	兀的不	wu di bu	50
兀臬	兀臬	wu nie	50
兀谁	兀誰	wu shei	50
允洽	允洽	yun qia	50
允洽	允洽	yun xia	50
元恶大憝	元惡大憝	yuan e da dui	50
元朝	元朝	yuan chao	50
元秘史	元祕史	yuan mi shi	50
兄弟阋墙	兄弟鬩牆	xiong di xi qiang	50
兄长	兄長	xiong zhang	50
充内行	充內行	chong nei hang	50
充塞	充塞	chong se	50
充血	充血	chong xie	50
充血	充血	chong xue	50
充行家	充行家	chong hang jia	50
充诎	充詘	chong qu	50
凶相毕露	兇相畢露	xiong xiang bi lu	50
凶终隙末	兇終隙末	xiong zhong xi mo	50
先吾着鞭	先吾着鞭	xian wu zhuo bian	50
先天性畸形	先天性畸形	xian tian xing ji xing	50
先天缺陷	先天缺陷	xian tian que xian	50
先怎么栽	先怎麼栽	xian zen mo zai	50
先忧后乐	先憂後樂	xian you hou le	50
先盛后衰	先盛後衰	xian sheng hou shuai	50
先知先觉	先知先覺	xian zhi xian jue	50
先行	先行	xian xing	50
先行官	先行官	xian xing guan	50
先行后闻	先行後聞	xian xing hou wen	50
先行者	先行者	xian xing zhe	50
先觉	先覺	xian jue	50
先觉先知	先覺先知	xian jue xian zhi	50
先降	先降	xian jiang	50
先降	先降	xian xiang	50
先零	先零	xian lian	50
先零	先零	xian ling	50
光了了	光了了	guang liao liao	50
光大银行	光大銀行	guang da yin hang	50
光宅	光宅	guang zhe	50
光怪陆离	光怪陸離	guang guai lu li	50
光挞挞	光撻撻	guang ta ta	50
光荣榜	光榮榜	guang rong bang	50
光纤	光纖	guang xian	50
光纤维	光纖維	guang xian wei	50
光纤通信系统	光纖通信系統	guang xian tong xin xi tong	50
光纤通讯	光纖通訊	guang xian tong xun	50
光纤电缆	光纖電纜	guang xian dian lan	50
光纤飞弹	光纖飛彈	guang xian fei dan	50
光膀子	光膀子	guang bang zi	50
光行差	光行差	guang xing cha	50
光觉	光覺	guang jue	50
光轴	光軸	guang zhou	50
光辣挞	光辣撻	guang la ta	50
光阴似水	光陰似水	guang yin si shui	50
光阴似箭	光陰似箭	guang yin si jian	50
光阴如隙驹	光陰如隙駒	guang yin ru xi ju	50
光阴弹指	光陰彈指	guang yin tan zhi	50
光陆离	光陸離	guang lu li	50
克什克腾	克什克騰	ke shi ke teng	50
克来汀症	克來汀症	ke lai ting zheng	50
克敦孝行	克敦孝行	ke dun xiao xing	50
克罗地亚	克羅地亞	ke luo di ya	50
兑换率	兌換率	dui huan lv	50
免不了	免不了	mian bu liao	50
免参	免參	mian can	50
免疫血清	免疫血清	mian yi xie qing	50
免疫血清	免疫血清	mian yi xue qing	50
免黜	免黜	mian chu	50
儿女情长	兒女情長	er nv qing chang	50
儿女英雄传	兒女英雄傳	er nv ying xiong zhuan	50
儿宽	兒寬	ni kuan	50
儿童乐园	兒童樂園	er tong le yuan	50
兔毛大伯	兔毛大伯	tu mao da bo	50
兔罝	兔罝	tu ju	50
兔角龟毛	兔角龜毛	tu jiao gui mao	50
兔起凫举	兔起鳧舉	tu qi fu ju	50
兔起鹘落	兔起鶻落	tu qi hu luo	50
兔跃	兔躍	tu yue	50
兖州八伯	兗州八伯	yan zhou ba bo	50
兜剿	兜剿	dou jiao	50
兜底	兜底	dou de	50
兜底	兜底	dou di	50
兜率天	兜率天	dou shuai tian	50
兜率天宫	兜率天宮	dou shuai tian gong	50
兜率宫	兜率宮	dou shuai gong	50
入地	入地	ru di	50
入地无门	入地無門	ru di wu men	50
入射角	入射角	ru she jiao	50
入朝	入朝	ru chao	50
入觐	入覲	ru jin	50
内传	內傳	nei zhuan	50
内出血	內出血	nei chu xie	50
内出血	內出血	nei chu xue	50
内参	內參	nei can	50
内地	內地	nei di	50
内地税	內地稅	nei di shui	50
内地杂居	內地雜居	nei di za ju	50
内填珐瑯器	內填琺瑯器	nei tian fa lang qi	50
内姊	內姊	nei jie	50
内帑	內帑	nei tang	50
内朝	內朝	nei chao	50
内省	內省	nei sheng	50
内省	內省	nei xing	50
内省不疚	內省不疚	nei xing bu jiu	50
内省法	內省法	nei xing fa	50
内行人	內行人	nei hang ren	50
内行看门道	內行看門道	nei hang kan men dao	50
内角	內角	nei jiao	50
内角球	內角球	nei jiao qiu	50
内调	內調	nei diao	50
内错角	內錯角	nei cuo jiao	50
内长城	內長城	nei chang cheng	50
内陆	內陸	nei lu	50
内陆国	內陸國	nei lu guo	50
内陆海	內陸海	nei lu hai	50
内陆湖	內陸湖	nei lu hu	50
全国各地	全國各地	quan guo ge di	50
全彩干式印表机	全彩乾式印表機	quan cai gan shi yin biao ji	50
全武行	全武行	quan wu hang	50
全盛	全盛	quan sheng	50
全血输血	全血輸血	quan xie shu xie	50
全血输血	全血輸血	quan xue shu xue	50
全角	全角	quan jiao	50
全军覆没	全軍覆沒	quan jun fu mo	50
全长	全長	quan chang	50
全面推行	全面推行	quan mian tui xing	50
两丱	兩丱	liang guan	50
两个肩膀扛张嘴	兩個肩膀扛張嘴	liang ge jian bang kang zhang zui	50
两地	兩地	liang di	50
两性生殖	兩性生殖	liang xing sheng zhi	50
两日三朝	兩日三朝	liang ri san zhao	50
两栖	兩棲	liang qi	50
两栖作战	兩棲作戰	liang qi zuo zhan	50
两栖演员	兩棲演員	liang qi yan yuan	50
两栖部队	兩棲部隊	liang qi bu dui	50
两栖类动物	兩棲類動物	liang qi lei dong wu	50
两榜	兩榜	liang bang	50
两次三番	兩次三番	liang ci san fan	50
两行	兩行	liang hang	50
两豆塞耳	兩豆塞耳	liang dou se er	50
两都	兩都	liang du	50
两都赋	兩都賦	liang du fu	50
两重人格	兩重人格	liang chong ren ge	50
两重亲	兩重親	liang chong qin	50
两面转圜	兩面轉圜	liang mian zhuan huan	50
两头不着	兩頭不着	liang tou bu zhao	50
八伯	八伯	ba bo	50
八十四调	八十四調	ba shi si diao	50
八垓	八垓	ba gai	50
八埏	八埏	ba yan	50
八大人觉	八大人覺	ba da ren jue	50
八字都没一撇	八字都沒一撇	ba zi dou mei yi pie	50
八幡	八幡	ba fan	50
八旗都统	八旗都統	ba qi du tong	50
八棍子撂不着	八棍子撂不着	ba gun zi liao bu zhao	50
八步周行	八步周行	ba bu zhou xing	50
八竿子打不着	八竿子打不着	ba gan zi da bu zhao	50
八蜡	八蜡	ba zha	50
八行	八行	ba hang	50
八行书	八行書	ba hang shu	50
八角	八角	ba jiao	50
八角枫科	八角楓科	ba jiao feng ke	50
八角茴香	八角茴香	ba jiao hui xiang	50
八角莲	八角蓮	ba jiao lian	50
八角金盘	八角金盤	ba jiao jin pan	50
八角鼓	八角鼓	ba jiao gu	50
八辟	八辟	ba bi	50
八都	八都	ba du	50
八都儿	八都兒	ba du er	50
八都鲁	八都魯	ba du lu	50
公了	公了	gong liao	50
公仔	公仔	gong zai	50
公伯	公伯	gong bo	50
公共给水	公共給水	gong gong ji shui	50
公共行政	公共行政	gong gong xing zheng	50
公共设施保留地	公共設施保留地	gong gong she shi bao liu di	50
公共设施用地	公共設施用地	gong gong she shi yong di	50
公冶长	公冶長	gong ye chang	50
公勺	公勺	gong shuo	50
公司行号	公司行號	gong si hang hao	50
公司重整	公司重整	gong si chong zheng	50
公合	公合	gong ge	50
公地	公地	gong di	50
公地放领	公地放領	gong di fang ling	50
公报私仇	公報私仇	gong bao si chou	50
公安局长	公安局長	gong an ju zhang	50
公差	公差	gong cha	50
公差	公差	gong chai	50
公差费	公差費	gong chai fei	50
公帑	公帑	gong tang	50
公廨	公廨	gong xie	50
公弦	公弦	gong xian	50
公文旅行	公文旅行	gong wen lv xing	50
公有土地	公有土地	gong you tu di	50
公朝	公朝	gong chao	50
公正不阿	公正不阿	gong zheng bu e	50
公母俩	公母倆	gong mu lia	50
公用事业费率	公用事業費率	gong yong shi ye fei lv	50
公用费率	公用費率	gong yong fei lv	50
公畜	公畜	gong chu	50
公石	公石	gong dan	50
公示行为	公示行爲	gong shi xing wei	50
公立学校	公立學校	gong li xue xiao	50
公筷母匙	公筷母匙	gong kuai mu chi	50
公羊传	公羊傳	gong yang zhuan	50
公众参与	公衆參與	gong zhong can yu	50
公行	公行	gong hang	50
公车	公車	gong che	50
公车	公車	gong ju	50
公道伯	公道伯	gong dao bo	50
公镦	公鐓	gong dun	50
公钥	公鑰	gong yao	50
公门之中好修行	公門之中好修行	gong men zhi zhong hao xiu xing	50
公门修行	公門修行	gong men xiu xing	50
公门里好修行	公門裏好修行	gong men li hao xiu xing	50
公开发行	公開發行	gong kai fa xing	50
六十调	六十調	liu shi diao	50
六弦琴	六弦琴	liu xian qin	50
六朝	六朝	liu chao	50
六朝写经	六朝寫經	liu chao xie jing	50
六朝脂粉	六朝脂粉	liu chao zhi fen	50
六朝金粉	六朝金粉	liu chao jin fen	50
六乐	六樂	liu yue	50
六爻	六爻	liu yao	50
六畜	六畜	liu chu	50
六畜不安	六畜不安	liu chu bu an	50
六翮	六翮	liu he	50
六脉调和	六脈調和	liu mai tiao he	50
六角形	六角形	liu jiao xing	50
六通四辟	六通四辟	liu tong si pi	50
六韬	六韜	liu tao	50
六韬三略	六韜三略	liu tao san lve	50
共同感觉	共同感覺	gong tong gan jue	50
共栖	共棲	gong qi	50
共泄	共泄	gong xie	50
共襄盛举	共襄盛舉	gong xiang sheng ju	50
共轭角	共軛角	gong e jiao	50
共降	共降	gong jiang	50
共降	共降	gong xiang	50
兵强将盛	兵強將盛	bing qiang jiang sheng	50
兵械	兵械	bing xie	50
兵行诡道	兵行詭道	bing xing gui dao	50
兵车行	兵車行	bing che xing	50
其他地区	其他地區	qi ta di qu	50
其他地方	其他地方	qi ta di fang	50
其他行业	其他行業	qi ta hang ye	50
其从如云	其從如雲	qi cong ru yun	50
其从如云	其從如雲	qi zong ru yun	50
其乐不穷	其樂不窮	qi le bu qiong	50
其乐无比	其樂無比	qi le wu bi	50
其乐无穷	其樂無窮	qi le wu qiong	50
其乐融融	其樂融融	qi le rong rong	50
典没	典沒	dian mo	50
典狱长	典獄長	dian yu zhang	50
典范长存	典範長存	dian fan chang cun	50
典藏	典藏	dian cang	50
典藏本	典藏本	dian cang ben	50
典鬻	典鬻	dian yu	50
典丽矞皇	典麗矞皇	dian li yu huang	50
兼差	兼差	jian chai	50
兼权熟计	兼權熟計	jian quan shu ji	50
兼行	兼行	jian xing	50
冉伯牛	冉伯牛	ran bo niu	50
再犯率	再犯率	zai fan lv	50
再生纤维	再生纖維	zai sheng xian wei	50
再行	再行	zai xing	50
再长爹娘	再長爹娘	zai zhang die niang	50
冒名行骗	冒名行騙	mao ming xing pian	50
冒撞	冒撞	mao zhuang	50
冒镝当锋	冒鏑當鋒	mao di dang feng	50
冒霜拨露	冒霜撥露	mao shuang bo lu	50
冒露安身	冒露安身	mao lu an shen	50
冒顿	冒頓	mo du	50
冘冘	冘冘	yin yin	50
冘豫	冘豫	you yu	50
冠冕衣裳	冠冕衣裳	guan mian yi chang	50
冠帔	冠帔	guan pei	50
冠盖相属	冠蓋相屬	guan gai xiang zhu	50
冢藏	冢藏	zhong zang	50
冤仇	冤仇	yuan chou	50
冤天屈地	冤天屈地	yuan tian qu di	50
冥行	冥行	ming xing	50
冥行擿埴	冥行擿埴	ming xing ti zhi	50
幂䍠	冪䍦	mi li	50
冬温夏凊	冬溫夏凊	dong wen xia jing	50
冬藏	冬藏	dong cang	50
冰壑	冰壑	bing he	50
冰壑	冰壑	bing huo	50
冰天雪地	冰天雪地	bing tian xue di	50
冰山一角	冰山一角	bing shan yi jiao	50
冰蘖	冰櫱	bing bo	50
冰碛	冰磧	bing qi	50
冰碛岩	冰磧岩	bing qi yan	50
冰碛湖	冰磧湖	bing qi hu	50
冰窨	冰窨	bing yin	50
冰弦	冰絃	bing xian	50
冰藏	冰藏	bing cang	50
冰雹	冰雹	bing bao	50
冷冻调理食品	冷凍調理食品	leng dong tiao li shi pin	50
冷劲	冷勁	leng jin	50
冷呵呵	冷呵呵	leng he he	50
冷地里	冷地裏	leng di li	50
冷手挝不着热馒首	冷手撾不着熱饅首	leng shou zhua bu zhao re man shou	50
冷水养殖	冷水養殖	leng shui yang zhi	50
冷煖自知	冷煖自知	leng nuan zi zhi	50
冷肩膀	冷肩膀	leng jian bang	50
冷藏	冷藏	leng cang	50
冷藏仓库	冷藏倉庫	leng cang cang ku	50
冷藏室	冷藏室	leng cang shi	50
冷藏库	冷藏庫	leng cang ku	50
冷藏法	冷藏法	leng cang fa	50
冷藏船	冷藏船	leng cang chuan	50
冷藏车	冷藏車	leng cang che	50
冷藏间	冷藏間	leng cang jian	50
冷血	冷血	leng xie	50
冷血	冷血	leng xue	50
冷血动物	冷血動物	leng xie dong wu	50
冷血动物	冷血動物	leng xue dong wu	50
冷觉	冷覺	leng jue	50
冷轧	冷軋	leng zha	50
冷轧钢板	冷軋鋼板	leng ya gang ban	50
冷颤	冷顫	leng zhan	50
冷鼻凹	冷鼻凹	leng bi ao	50
凌借	凌藉	ling ji	50
凌迟碎剐	凌遲碎剮	ling chi sui gua	50
冻凌觜脸	凍凌觜臉	dong ling zui lian	50
冻天行	凍天行	dong tian xing	50
凝咽	凝咽	ning ye	50
凝睇	凝睇	ning di	50
凝血因子	凝血因子	ning xie yin zi	50
凝血因子	凝血因子	ning xue yin zi	50
凝血现象	凝血現象	ning xie xian xiang	50
凝血现象	凝血現象	ning xue xian xiang	50
凝血障碍	凝血障礙	ning xie zhang ai	50
凝血障碍	凝血障礙	ning xue zhang ai	50
凝重	凝重	ning zhong	50
凝霰	凝霰	ning xian	50
凯乐	凱樂	kai yue	50
凶地	凶地	xiong di	50
凹下	凹下	ao xia	50
凹凸	凹凸	ao tu	50
凹凸不平	凹凸不平	ao tu bu ping	50
凹凸有致	凹凸有致	ao tu you zhi	50
凹地	凹地	ao di	50
凹心砚	凹心硯	ao xin yan	50
凹版	凹版	ao ban	50
凹版印刷	凹版印刷	ao ban yin shua	50
凹版画	凹版畫	ao ban hua	50
凹状	凹狀	ao zhuang	50
凹透镜	凹透鏡	ao tou jing	50
凹陷	凹陷	ao xian	50
凹面镜	凹面鏡	ao mian jing	50
出不了	出不了	chu bu liao	50
出乖露丑	出乖露醜	chu guai lou chou	50
出人头地	出人頭地	chu ren tou di	50
出什么	出什麼	chu shen me	50
出公差	出公差	chu gong chai	50
出塞	出塞	chu sai	50
出大差	出大差	chu da chai	50
出差	出差	chu chai	50
出差费	出差費	chu chai fei	50
出榜	出榜	chu bang	50
出没	出沒	chu mo	50
出没不定	出沒不定	chu mo bu ding	50
出没无常	出沒無常	chu mo wu chang	50
出火炕	出火炕	chu huo keng	50
出版发行	出版發行	chu ban fa xing	50
出生地	出生地	chu sheng di	50
出生率	出生率	chu sheng lv	50
出笏	出笏	chu hu	50
出糗	出糗	chu qiu	50
出红差	出紅差	chu hong chai	50
出芽生殖	出芽生殖	chu ya sheng zhi	50
出蛰	出蟄	chu zhe	50
出蛰	出蟄	chu zhi	50
出血	出血	chu xie	50
出血	出血	chu xue	50
出血筒子	出血筒子	chu xie tong zi	50
出血筒子	出血筒子	chu xue tong zi	50
出行	出行	chu xing	50
出言不逊	出言不遜	chu yan bu xun	50
出丑狼藉	出醜狼藉	chu chou lang ji	50
出头露角	出頭露角	chu tou lou jiao	50
出头露面	出頭露面	chu tou lou mian	50
函授学校	函授學校	han shou xue xiao	50
刀刀见血	刀刀見血	dao dao jian xie	50
刀刀见血	刀刀見血	dao dao jian xue	50
刀削冰	刀削冰	dao xiao bing	50
刀削面	刀削麪	dao xiao mian	50
刀割针扎	刀割針扎	dao ge zhen zha	50
刀口上舔血	刀口上舔血	dao kou shang tian xie	50
刀口上舔血	刀口上舔血	dao kou shang tian xue	50
刀杖器械	刀杖器械	dao zhang qi xie	50
刀械	刀械	dao xie	50
刀耕火耨	刀耕火耨	dao geng huo nou	50
刀螂	刀螂	dao lang	50
刀鎗	刀鎗	dao qiang	50
刀鎗剑戟	刀鎗劍戟	dao qiang jian ji	50
刀鎗无眼	刀鎗無眼	dao qiang wu yan	50
刀头舔血	刀頭舔血	dao tou tian xie	50
刀头舔血	刀頭舔血	dao tou tian xue	50
刁天厥地	刁天厥地	diao tian jue di	50
刁天撅地	刁天撅地	diao tian jue di	50
刁天决地	刁天決地	diao tian jue di	50
分剖	分剖	fen pou	50
分天之仇	分天之仇	fen tian zhi chou	50
分娩	分娩	fen mian	50
分星擘两	分星擘兩	fen xing bo liang	50
分枝	分枝	fen qi	50
分枝	分枝	fen zhi	50
分株繁殖	分株繁殖	fen zhu fan zhi	50
分水隄	分水隄	fen shui ti	50
分浅缘悭	分淺緣慳	fen qian yuan qian	50
分浅缘薄	分淺緣薄	fen qian yuan bo	50
分畦	分畦	fen qi	50
分薄缘悭	分薄緣慳	fen bo yuan qian	50
